"Age","Income","HomeVal","TractID","Tenure","DirectDeposit","Loan","NumAccounts","Dist","MktShare","Churn"
21,5.3,16.3,29,5.637234771,0,1,4,0.949016393,0.469964292,0
32,15,18.7,29,15.73169062,1,0,3,0.949016393,0.469964292,0
37,6.5,27.5,29,4.194387406,1,0,2,1.211621622,0.183232618,0
32,5.8,22.5,29,2.590006845,1,0,1,1.10875,0.369836661,0
57,4.8,22.5,29,5.505817933,0,0,1,1.957272727,0.391585007,0
47,5.8,18.7,29,27.69609856,0,0,1,0.949016393,0.469964292,0
57,5.8,16.3,29,12.57221082,0,0,5,0.949016393,0.469964292,0
57,6.5,18.7,29,12.23545517,1,0,1,1.813333333,0.087425207,0
52,7.5,11.3,29,7.383983573,0,1,2,1.211621622,0.183232618,0
47,2.8,13.7,29,2.488706366,0,0,2,1.813333333,0.087425207,0
47,5.8,16.3,29,7.707049966,1,0,1,1.958823529,0.294791037,0
42,15,37.5,29,11.00342231,1,0,2,1.211621622,0.183232618,0
37,7.5,27.5,29,37.2183436,1,0,3,1.958823529,0.294791037,1
57,3.3,22.5,29,2.357289528,1,0,2,0.949016393,0.469964292,0
27,7.5,22.5,29,7.082819986,1,0,2,0.949016393,0.469964292,0
52,8.5,13.7,29,2.338124572,1,0,2,1.958823529,0.294791037,1
37,8.5,22.5,29,7.279945243,1,1,3,1.211621622,0.183232618,1
27,5.8,18.7,29,9.872689938,1,0,2,0.7864,0.283226431,0
27,3.8,1.3,29,2.239561944,1,0,2,0.949016393,0.469964292,0
47,12.5,55,29,1.921971253,0,0,2,1.957272727,0.391585007,0
52,4.8,18.7,29,1.954825462,0,0,2,1.813333333,0.087425207,1
42,5.8,32.5,29,32.83504449,0,0,2,1.958823529,0.294791037,0
70,2.8,22.5,29,1.979466119,0,0,2,1.211621622,0.183232618,0
67,0.5,16.3,29,1.897330596,1,0,2,0.5536,0.52128468,0
37,3.3,16.3,29,12.57494867,1,1,5,0.949016393,0.469964292,0
57,8.5,13.7,29,1.850787132,0,0,1,0.949016393,0.469964292,0
37,7.5,27.5,29,4.084873374,0,0,1,1.211621622,0.183232618,1
47,11.5,22.5,29,1.686516085,1,1,3,0.949016393,0.469964292,1
21,4.8,18.7,29,1.593429158,0,0,2,1.813333333,0.087425207,0
52,2.8,22.5,29,11.36481862,0,0,2,0.949016393,0.469964292,0
21,5.3,1.3,29,1.519507187,0,0,2,0.623636364,0.13731939,1
21,10.5,22.5,29,1.311430527,0,0,2,0.949016393,0.469964292,0
37,5.8,18.7,29,18.91307324,1,1,4,0.949016393,0.469964292,0
47,10.5,22.5,29,17.86447639,0,0,1,1.10875,0.369836661,0
47,8.5,22.5,29,7.400410678,1,0,2,1.211621622,0.183232618,0
27,4.3,13.7,29,8.862422998,1,0,2,0.949016393,0.469964292,0
62,5.8,16.3,29,5.834360027,0,1,5,1.10875,0.369836661,1
77,2.3,13.7,29,27.64681725,1,0,4,0.949016393,0.469964292,0
62,15,27.5,29,25.9137577,1,0,2,0.949016393,0.469964292,0
67,5.3,16.3,29,36.7063655,0,0,2,0.949016393,0.469964292,0
32,6.5,18.7,29,17.7467488,1,0,2,0.949016393,0.469964292,0
47,8.5,27.5,29,29.17727584,1,1,6,0.949016393,0.469964292,0
70,15,150,29,12.56125941,1,0,3,0.7864,0.283226431,0
67,15,150,29,28.99931554,1,0,4,0.7864,0.283226431,0
47,10.5,16.3,29,28.99931554,1,0,2,0.949016393,0.469964292,0
72,15,22.5,29,27.69062286,1,0,4,0.949016393,0.469964292,0
67,3.8,13.7,29,14.35455168,1,0,4,0.7864,0.283226431,0
47,15,32.5,29,28.99931554,0,0,3,1.211621622,0.183232618,0
57,6.5,16.3,29,28.37508556,0,0,1,0.949016393,0.469964292,0
37,5.3,13.7,29,15.93702943,1,0,2,0.949016393,0.469964292,0
57,7.5,37.5,29,20.50924025,1,0,5,1.211621622,0.183232618,0
42,3.8,16.3,29,4.950034223,1,0,3,0.949016393,0.469964292,0
67,15,32.5,29,18.65023956,1,0,3,0.949016393,0.469964292,0
72,15,32.5,29,32.10951403,1,0,3,0.949016393,0.469964292,0
27,8.5,22.5,29,16.10403833,1,0,2,0.7864,0.283226431,0
62,3.3,18.7,29,12.58863792,1,0,2,0.949016393,0.469964292,0
77,2.8,18.7,29,22.82546201,0,1,5,0.949016393,0.469964292,0
72,2.8,22.5,29,20.89527721,1,0,4,0.949016393,0.469964292,0
67,7.5,18.7,29,23.82477755,1,0,2,0.949016393,0.469964292,0
67,5.3,16.3,29,27.42778919,1,0,3,0.949016393,0.469964292,0
72,7.5,32.5,29,20.47091034,1,0,3,1.957272727,0.391585007,0
32,9.5,22.5,29,12.12867899,1,0,2,0.7864,0.283226431,1
42,8.5,22.5,29,8.073921971,0,1,4,0.949016393,0.469964292,0
67,1.8,18.7,29,44.99931554,1,1,3,18.99,0.087425207,1
37,7.5,16.3,29,12.5174538,1,1,5,0.949016393,0.469964292,0
57,7.5,32.5,29,21.16084873,1,1,5,1.957272727,0.391585007,0
77,2.3,13.7,29,19.90417522,1,0,4,0.949016393,0.469964292,0
52,15,150,29,14.91307324,0,0,3,1.957272727,0.391585007,0
57,9.5,18.7,29,27.16769336,0,1,5,0.949016393,0.469964292,0
77,15,27.5,29,27.09924709,1,0,3,0.949016393,0.469964292,0
47,8.5,27.5,29,28.48186174,1,0,2,0.7864,0.283226431,0
57,1.8,13.7,29,27.25804244,1,0,2,0.949016393,0.469964292,0
77,1.3,13.7,29,23.31279945,1,0,4,0.949016393,0.469964292,0
57,9.5,22.5,29,25.62628337,1,0,2,0.949016393,0.469964292,0
62,4.8,22.5,29,27.51266256,1,0,2,0.949016393,0.469964292,0
77,3.3,22.5,29,2.110882957,0,0,2,0.949016393,0.469964292,0
47,12.5,22.5,29,16.87063655,1,0,2,0.949016393,0.469964292,1
42,5.8,22.5,29,25.64544832,1,0,4,0.949016393,0.469964292,0
77,5.8,16.3,29,39.66872006,1,0,4,0.949016393,0.469964292,0
32,5.3,22.5,29,17.30321698,0,0,2,0.949016393,0.469964292,0
70,7.5,37.5,29,17.46201232,1,1,6,1.957272727,0.391585007,0
67,7.5,22.5,29,44.99931554,1,0,5,0.949016393,0.469964292,0
62,8.5,18.7,29,13.73305955,1,0,2,0.949016393,0.469964292,0
52,5.8,27.5,29,28.3340178,1,0,3,0.949016393,0.469964292,0
47,8.5,16.3,29,27.2936345,0,0,3,0.949016393,0.469964292,0
42,7.5,18.7,29,20.78576318,1,0,2,0.949016393,0.469964292,0
52,15,22.5,29,14.68856947,1,0,3,0.7864,0.283226431,0
67,15,150,29,14.81177276,1,0,3,0.949016393,0.469964292,0
47,7.5,16.3,29,25.85900068,1,0,3,0.949016393,0.469964292,0
77,4.8,37.5,29,12.82409309,1,0,3,1.957272727,0.391585007,0
52,7.5,22.5,29,13.50034223,1,1,5,0.949016393,0.469964292,1
72,1.3,11.3,29,16.17522245,1,0,2,0.7864,0.283226431,0
57,3.3,13.7,29,12.0054757,0,0,1,0.7864,0.283226431,0
57,9.5,27.5,29,19.1156742,0,1,3,1.957272727,0.391585007,0
37,10.5,27.5,29,11.78370979,1,0,2,1.211621622,0.183232618,0
32,4.3,22.5,29,13.47296372,1,0,2,0.7864,0.283226431,1
67,15,22.5,29,36.43531828,1,0,3,0.949016393,0.469964292,0
47,13.5,22.5,29,17.83983573,1,0,2,0.949016393,0.469964292,0
57,4.3,16.3,29,24.93086927,0,0,3,0.949016393,0.469964292,0
67,15,150,29,19.8220397,1,0,5,0.949016393,0.469964292,0
77,10.5,27.5,29,17.44010951,1,1,5,0.949016393,0.469964292,0
57,4.8,8.7,29,8.703627652,0,1,4,0.5536,0.52128468,0
72,2.3,22.5,29,44.99931554,1,0,1,1.813333333,0.087425207,0
62,9.5,22.5,29,28.49828884,1,0,2,0.949016393,0.469964292,1
47,7.5,22.5,29,28.01916496,1,0,2,0.949016393,0.469964292,1
62,3.8,18.7,29,26.84188912,1,1,6,0.949016393,0.469964292,0
37,5.8,11.3,29,12.32580424,1,0,3,1.958823529,0.294791037,0
57,10.5,22.5,29,18.83093771,0,0,4,0.949016393,0.469964292,0
42,6.5,16.3,29,28.45174538,1,0,1,0.7864,0.283226431,0
77,15,18.7,29,28.92813142,1,0,3,0.949016393,0.469964292,0
62,2.8,13.7,29,30.03696099,1,1,3,0.949016393,0.469964292,0
52,8.5,22.5,29,18.69678303,1,0,2,0.949016393,0.469964292,0
62,15,22.5,29,25.58521561,1,0,3,0.949016393,0.469964292,0
70,6.5,18.7,29,28.97741273,1,0,2,0.949016393,0.469964292,0
37,4.3,22.5,29,16.48459959,1,0,1,0.949016393,0.469964292,0
77,6.5,18.7,29,22.29158111,1,0,3,0.949016393,0.469964292,0
57,12.5,37.5,29,21.58247776,0,0,6,1.957272727,0.391585007,0
37,7.5,16.3,29,18.5982204,1,0,3,0.949016393,0.469964292,0
57,7.5,16.3,29,19.81382615,0,0,2,0.949016393,0.469964292,0
42,3.3,22.5,29,24.45448323,0,0,3,0.7864,0.283226431,0
42,5.8,27.5,29,11.15674196,1,0,3,0.949016393,0.469964292,0
27,3.8,16.3,29,2.056125941,1,0,3,0.949016393,0.469964292,0
77,15,150,29,23.25256674,1,0,4,0.949016393,0.469964292,0
62,15,27.5,29,31.1430527,1,0,2,0.7864,0.283226431,0
77,15,22.5,29,26.92402464,1,0,4,0.7864,0.283226431,0
77,1.3,18.7,29,21.43189596,1,0,4,0.949016393,0.469964292,0
42,12.5,37.5,29,11.92334018,0,1,3,1.957272727,0.391585007,0
77,7.5,32.5,29,24.51471595,1,0,2,1.957272727,0.391585007,0
70,9.5,32.5,29,7.887748118,0,0,2,1.957272727,0.391585007,0
42,15,42.5,29,11.48528405,1,0,3,1.957272727,0.391585007,0
32,6.5,22.5,29,13.95756331,0,0,2,0.949016393,0.469964292,0
70,3.3,18.7,29,17.7522245,1,0,3,0.949016393,0.469964292,0
67,15,27.5,29,5.366187543,1,1,8,0.949016393,0.469964292,0
52,15,27.5,29,26.18206708,0,1,3,0.949016393,0.469964292,0
57,7.5,18.7,29,19.43326489,1,0,2,0.7864,0.283226431,0
67,9.5,22.5,29,31.91238878,1,0,3,0.7864,0.283226431,0
72,15,32.5,29,13.724846,0,0,2,0.428571429,0.469964292,0
42,7.5,18.7,29,9.514031485,1,0,2,0.949016393,0.469964292,0
70,0.5,13.7,29,19.87679672,1,0,2,0.949016393,0.469964292,0
62,10.5,16.3,29,23.4880219,1,1,4,0.949016393,0.469964292,0
77,2.8,22.5,29,18.39014374,1,0,3,0.949016393,0.469964292,0
77,3.3,16.3,29,27.40862423,1,0,1,0.949016393,0.469964292,0
52,8.5,22.5,29,18.59000685,0,0,3,0.949016393,0.469964292,1
72,10.5,27.5,29,31.29637235,1,1,3,0.949016393,0.469964292,0
77,7.5,22.5,29,24.53935661,1,0,2,0.949016393,0.469964292,0
57,15,27.5,29,21.82067077,0,0,5,1.957272727,0.391585007,0
37,6.5,22.5,29,13.47296372,1,0,1,0.949016393,0.469964292,0
72,4.3,16.3,29,26.08350445,1,1,5,0.949016393,0.469964292,0
52,10.5,16.3,29,26.9377139,0,1,7,0.949016393,0.469964292,0
52,5.3,18.7,29,22.75154004,0,1,3,0.7864,0.283226431,0
57,6.5,16.3,29,21.08418891,1,1,5,0.949016393,0.469964292,0
77,8.5,37.5,29,19.13483915,1,0,2,0.949016393,0.469964292,0
47,5.3,18.7,29,22.25051335,0,1,4,0.949016393,0.469964292,0
52,3.8,11.3,29,21.40725531,1,0,2,0.949016393,0.469964292,0
52,9.5,16.3,29,27.74264203,1,1,3,0.949016393,0.469964292,1
47,5.8,1.3,29,21.7522245,1,0,3,0.949016393,0.469964292,0
77,1.8,18.7,29,19.84120465,1,0,4,0.949016393,0.469964292,0
72,6.5,22.5,29,12.97741273,1,1,4,0.949016393,0.469964292,0
37,4.8,16.3,29,25.89185489,1,0,3,0.7864,0.283226431,0
77,15,22.5,29,11.54825462,0,0,3,0.7864,0.283226431,0
67,4.8,18.7,29,26.22039699,1,0,2,0.7864,0.283226431,0
52,10.5,18.7,29,26.26694045,1,1,2,0.949016393,0.469964292,0
42,7.5,16.3,29,18.58453114,1,0,2,0.949016393,0.469964292,1
47,3.8,18.7,29,18.17111567,0,0,3,0.949016393,0.469964292,0
72,4.3,18.7,29,32.37782341,0,0,3,0.949016393,0.469964292,0
72,15,150,29,18.00684463,1,0,3,0.949016393,0.469964292,0
62,5.8,16.3,29,15.9835729,0,0,3,0.949016393,0.469964292,0
72,4.8,18.7,29,17.36344969,1,0,3,0.949016393,0.469964292,0
62,8.5,16.3,29,17.16358659,0,1,5,0.949016393,0.469964292,0
72,15,27.5,29,44.83504449,1,0,4,0.949016393,0.469964292,0
42,10.5,18.7,29,25.48939083,1,1,4,0.949016393,0.469964292,0
62,9.5,22.5,29,25.28131417,1,0,2,0.949016393,0.469964292,0
67,3.3,16.3,29,1.379876797,0,0,2,0.949016393,0.469964292,0
70,15,32.5,29,15.96440794,0,0,1,1.211621622,0.183232618,0
47,11.5,22.5,29,16.58316222,1,1,4,0.949016393,0.469964292,0
57,6.5,16.3,29,23.52635181,1,1,3,0.949016393,0.469964292,0
67,15,27.5,29,24.78850103,1,0,4,0.949016393,0.469964292,0
77,2.8,22.5,29,18.00136893,0,0,5,1.211621622,0.183232618,1
47,6.5,16.3,29,12.38056126,1,1,3,0.949016393,0.469964292,0
77,15,18.7,29,24.78028747,1,0,4,0.949016393,0.469964292,0
47,8.5,18.7,29,16.40520192,1,1,3,0.949016393,0.469964292,0
37,10.5,22.5,29,12.68720055,1,1,6,0.7864,0.283226431,0
62,5.8,32.5,29,23.59753593,1,1,3,1.957272727,0.391585007,0
67,3.3,16.3,29,25.15537303,1,0,4,0.949016393,0.469964292,0
77,15,22.5,29,24.50102669,1,0,5,0.949016393,0.469964292,0
72,1.3,13.7,29,20.8678987,1,1,5,0.949016393,0.469964292,0
47,8.5,22.5,29,23.07460643,1,0,1,1.813333333,0.087425207,0
70,4.3,18.7,29,44.99931554,1,0,4,0.949016393,0.469964292,0
57,8.5,27.5,29,19.81382615,1,1,4,0.949016393,0.469964292,0
57,2.8,16.3,29,17.19096509,1,0,3,0.949016393,0.469964292,0
52,9.5,18.7,29,14.59000685,0,1,6,0.7864,0.283226431,0
47,15,32.5,29,18.15742642,0,0,4,0.949016393,0.469964292,0
42,8.5,27.5,29,19.45242984,1,1,6,0.949016393,0.469964292,0
67,7.5,32.5,29,44.99931554,0,1,3,1.957272727,0.391585007,0
32,5.8,13.7,29,11.19233402,0,0,2,0.949016393,0.469964292,0
67,8.5,27.5,29,30.50239562,1,0,4,0.949016393,0.469964292,0
47,9.5,22.5,29,16.00273785,1,1,4,0.949016393,0.469964292,0
70,5.8,18.7,29,16.65708419,1,0,2,0.7864,0.283226431,0
47,7.5,18.7,29,17.42094456,1,1,3,0.949016393,0.469964292,0
72,3.3,22.5,29,8.205338809,1,1,5,1.958823529,0.294791037,0
72,4.3,22.5,29,26.37371663,1,1,5,0.949016393,0.469964292,0
72,15,150,29,28.41615332,1,0,6,0.949016393,0.469964292,0
52,7.5,22.5,29,16.48459959,0,0,2,0.949016393,0.469964292,0
52,7.5,18.7,29,31.41136208,1,1,4,0.949016393,0.469964292,0
52,15,37.5,29,18.73237509,1,1,3,1.957272727,0.391585007,0
32,5.3,18.7,29,12.10403833,1,0,2,0.7864,0.283226431,0
42,8.5,18.7,29,16.87063655,0,0,2,0.7864,0.283226431,0
21,5.3,22.5,29,8.421629021,0,0,2,0.949016393,0.469964292,0
52,8.5,18.7,29,20.49828884,0,1,3,0.949016393,0.469964292,1
72,15,150,29,24.83504449,1,0,2,0.949016393,0.469964292,0
77,1.3,13.7,29,20.45995893,1,0,5,0.949016393,0.469964292,0
47,15,18.7,29,21.24024641,0,1,3,0.949016393,0.469964292,0
77,0.5,8.7,29,25.60438056,1,0,2,0.949016393,0.469964292,0
47,3.3,16.3,29,9.336071184,1,0,2,0.949016393,0.469964292,0
77,1.3,11.3,29,25.59069131,1,0,3,0.949016393,0.469964292,0
52,6.5,16.3,29,52.16427105,0,0,4,0.949016393,0.469964292,0
62,8.5,27.5,29,28.50102669,1,1,4,0.949016393,0.469964292,0
52,15,32.5,29,24.5229295,1,1,4,0.949016393,0.469964292,0
70,4.3,13.7,29,24.62970568,1,0,3,0.949016393,0.469964292,0
52,5.3,13.7,29,19.633128,1,0,1,0.7864,0.283226431,0
77,2.3,16.3,29,28.55578371,1,0,2,0.949016393,0.469964292,0
67,15,150,29,15.94798084,1,0,4,0.949016393,0.469964292,0
52,13.5,27.5,29,32.33127995,1,1,5,0.7864,0.283226431,0
77,15,27.5,29,21.48665298,1,0,4,0.7864,0.283226431,0
77,2.8,22.5,29,32.58316222,0,0,2,0.7864,0.283226431,0
77,4.8,27.5,29,28.99931554,1,0,3,1.957272727,0.391585007,0
67,5.8,13.7,29,13.41820671,1,0,3,0.949016393,0.469964292,0
42,9.5,18.7,29,27.09924709,1,0,1,0.949016393,0.469964292,0
42,8.5,22.5,29,17.79329227,1,0,5,0.949016393,0.469964292,0
67,1.3,16.3,29,14.14099932,1,1,5,0.949016393,0.469964292,0
47,10.5,16.3,29,18.66666667,1,1,5,0.949016393,0.469964292,0
77,15,150,29,25.85352498,1,0,2,0.949016393,0.469964292,0
77,1.3,13.7,29,21.95482546,1,0,2,0.949016393,0.469964292,0
52,15,37.5,29,9.53045859,1,1,3,1.957272727,0.391585007,0
47,12.5,32.5,29,20.25735797,1,0,3,2.182580645,0.137793471,1
62,5.8,16.3,29,22.75154004,0,0,5,0.949016393,0.469964292,0
62,7.5,18.7,29,5.503080082,1,0,3,0.7864,0.283226431,1
32,9.5,22.5,29,13.07597536,1,1,5,0.949016393,0.469964292,0
42,2.8,13.7,29,26.39835729,1,0,4,0.949016393,0.469964292,0
57,15,22.5,29,22.6036961,1,0,4,0.7864,0.283226431,1
62,15,32.5,29,16.67351129,1,1,4,0.949016393,0.469964292,0
67,15,22.5,29,28.80766598,1,0,2,0.949016393,0.469964292,0
42,9.5,18.7,29,9.987679672,1,0,1,0.7864,0.283226431,0
42,8.5,22.5,29,18.0971937,0,0,3,0.949016393,0.469964292,0
52,15,27.5,29,16.16427105,1,0,2,0.949016393,0.469964292,1
42,15,27.5,29,16.76933607,0,0,2,1.957272727,0.391585007,1
62,13.5,27.5,29,25.59069131,0,1,5,0.949016393,0.469964292,0
57,8.5,27.5,29,28.27652293,0,0,3,0.949016393,0.469964292,0
62,4.8,22.5,29,19.11841205,1,0,3,0.949016393,0.469964292,0
77,5.3,18.7,29,21.92744695,1,0,3,0.949016393,0.469964292,0
57,3.3,16.3,29,28.5229295,1,1,6,0.949016393,0.469964292,1
57,7.5,16.3,29,15.87132101,1,1,5,0.949016393,0.469964292,0
47,8.5,32.5,29,18.55167693,1,0,4,0.949016393,0.469964292,0
47,6.5,16.3,29,27.46338125,1,1,7,0.949016393,0.469964292,0
62,9.5,22.5,29,21.83709788,0,0,3,0.7864,0.283226431,0
57,8.5,22.5,29,25.61259411,1,0,3,0.949016393,0.469964292,0
52,11.5,27.5,29,26.70225873,1,0,2,0.949016393,0.469964292,0
32,7.5,16.3,29,19.79739904,0,0,3,0.949016393,0.469964292,0
77,8.5,27.5,29,22.275154,1,0,4,1.957272727,0.391585007,0
62,10.5,18.7,29,26.9705681,0,0,2,0.949016393,0.469964292,0
52,15,37.5,29,44.99931554,0,0,2,1.957272727,0.391585007,0
62,15,37.5,29,14.76796715,1,0,3,1.957272727,0.391585007,0
47,7.5,47.5,29,19.97262149,1,0,4,2.182580645,0.137793471,0
70,5.8,13.7,29,17.16084873,1,0,3,0.428571429,0.469964292,0
62,15,75,29,35.59479808,0,0,2,0.884545455,0.167105881,0
42,2.8,22.5,29,5.815195072,0,0,1,0.428571429,0.469964292,0
72,4.8,22.5,29,20.89801506,1,0,5,0.949016393,0.469964292,0
77,15,32.5,29,40.08213552,0,0,4,0.949016393,0.469964292,0
77,11.5,27.5,29,29.04312115,1,0,4,0.949016393,0.469964292,0
37,6.5,13.7,29,8.668035592,1,0,3,0.949016393,0.469964292,0
37,9.5,22.5,29,9.305954826,1,1,4,0.949016393,0.469964292,0
77,10.5,18.7,29,33.66187543,1,0,4,0.949016393,0.469964292,0
67,15,32.5,29,22.02053388,1,0,2,0.949016393,0.469964292,0
52,15,42.5,29,8.479123888,1,1,2,1.957272727,0.391585007,1
37,13.5,27.5,29,13.63175907,1,0,3,1.813333333,0.087425207,0
67,8.5,22.5,29,18.34633813,1,1,4,0.949016393,0.469964292,0
32,2.8,18.7,29,13.38261465,1,1,7,0.949016393,0.469964292,0
57,4.3,16.3,29,23.92334018,1,0,3,0.949016393,0.469964292,0
32,7.5,16.3,29,17.37166324,1,0,2,0.949016393,0.469964292,0
42,9.5,22.5,29,20.46817249,1,0,1,0.949016393,0.469964292,1
57,6.5,18.7,29,21.65639973,1,1,5,0.949016393,0.469964292,0
42,5.8,22.5,29,18.21218344,1,1,3,0.949016393,0.469964292,0
72,15,22.5,29,15.95071869,1,0,3,0.949016393,0.469964292,0
57,6.5,18.7,29,22.00684463,0,0,3,0.949016393,0.469964292,0
42,9.5,22.5,29,24.1889117,1,0,4,0.949016393,0.469964292,0
52,5.8,27.5,29,24.6844627,1,1,5,0.949016393,0.469964292,0
52,7.5,16.3,29,3.145790554,1,0,2,0.7864,0.283226431,0
77,10.5,22.5,29,23.04175223,1,0,3,0.949016393,0.469964292,0
62,7.5,22.5,29,4.79945243,1,0,4,0.949016393,0.469964292,0
57,4.3,16.3,29,11.44969199,0,1,4,0.949016393,0.469964292,1
52,8.5,18.7,29,18.40109514,1,0,3,0.949016393,0.469964292,0
42,12.5,32.5,29,7.438740589,1,0,3,1.957272727,0.391585007,0
57,3.8,18.7,29,21.42642026,1,0,4,0.949016393,0.469964292,0
47,9.5,16.3,29,20.56673511,0,0,3,0.949016393,0.469964292,0
62,3.8,13.7,29,23.82477755,1,0,1,0.949016393,0.469964292,0
52,11.5,22.5,29,28.46269678,1,1,5,0.949016393,0.469964292,0
57,10.5,22.5,29,25.55509925,1,1,5,0.949016393,0.469964292,0
57,4.8,18.7,29,26.46680356,1,1,4,0.949016393,0.469964292,0
62,15,42.5,29,26.57084189,1,0,4,1.957272727,0.391585007,0
37,10.5,27.5,29,10.91307324,1,1,2,1.957272727,0.391585007,0
77,5.3,22.5,29,27.67419576,0,0,4,0.949016393,0.469964292,0
37,8.5,22.5,29,14.7980835,0,1,5,0.949016393,0.469964292,0
72,7.5,18.7,29,24.90622861,1,0,2,0.949016393,0.469964292,0
52,10.5,32.5,29,28.90075291,0,0,3,0.5536,0.52128468,1
57,3.8,13.7,29,24.19712526,0,1,5,0.949016393,0.469964292,1
52,5.8,18.7,29,24.26009583,1,0,3,0.949016393,0.469964292,0
77,15,16.3,29,26.38740589,1,0,3,0.949016393,0.469964292,0
77,8.5,22.5,29,28.28747433,1,1,3,2.182580645,0.137793471,0
21,2.8,13.7,29,17.89185489,0,0,3,0.949016393,0.469964292,1
57,15,65,29,28.74743327,1,1,6,1.957272727,0.391585007,0
47,7.5,27.5,29,27.37029432,0,1,5,0.949016393,0.469964292,0
62,9.5,27.5,29,26.37645448,1,1,6,0.949016393,0.469964292,0
52,15,32.5,29,21.46748802,0,1,3,1.957272727,0.391585007,0
47,8.5,16.3,29,22.91307324,1,0,3,0.949016393,0.469964292,1
62,15,37.5,29,27.4825462,0,0,4,0.949016393,0.469964292,0
77,3.3,18.7,29,15.11019849,0,0,3,0.7864,0.283226431,0
47,15,27.5,29,23.71800137,1,0,3,0.949016393,0.469964292,0
57,4.8,16.3,29,8.156057495,1,0,5,0.949016393,0.469964292,0
57,2.3,16.3,29,26.35181383,1,1,7,0.949016393,0.469964292,0
77,3.8,18.7,29,15.8384668,1,0,3,0.949016393,0.469964292,0
77,4.3,22.5,29,21.3908282,0,0,3,0.949016393,0.469964292,0
72,0.5,16.3,29,34.33264887,0,0,4,0.7864,0.283226431,0
47,10.5,18.7,29,14.41752225,0,1,2,0.949016393,0.469964292,0
57,7.5,22.5,29,21.83983573,1,0,4,0.949016393,0.469964292,0
52,4.8,18.7,29,20.37782341,0,0,1,0.949016393,0.469964292,0
67,1.8,22.5,29,21.83709788,1,0,3,0.7864,0.283226431,0
37,9.5,27.5,29,15.94798084,1,0,5,1.211621622,0.183232618,0
47,4.3,16.3,29,17.50034223,0,0,4,0.949016393,0.469964292,0
77,15,27.5,29,18.04517454,1,0,2,0.949016393,0.469964292,0
72,4.8,18.7,29,44.99931554,0,1,3,0.949016393,0.469964292,0
57,2.8,13.7,29,25.8973306,1,1,2,0.949016393,0.469964292,0
77,1.8,13.7,29,16.46543463,1,0,2,0.949016393,0.469964292,1
52,9.5,22.5,29,19.39767283,1,0,4,0.949016393,0.469964292,1
52,13.5,27.5,29,20.12594114,1,1,4,0.949016393,0.469964292,1
52,9.5,22.5,29,29.15811088,1,0,2,0.949016393,0.469964292,0
42,6.5,18.7,29,19.92334018,1,0,3,0.949016393,0.469964292,0
62,6.5,27.5,29,15.72073922,1,0,4,0.949016393,0.469964292,0
52,5.8,27.5,29,15.52361396,1,1,5,0.949016393,0.469964292,1
47,8.5,16.3,29,14.89664613,1,1,3,0.949016393,0.469964292,0
47,4.8,16.3,29,15.19507187,0,1,5,0.7864,0.283226431,0
37,4.3,18.7,29,12.57221082,0,0,3,0.949016393,0.469964292,0
77,15,22.5,29,25.28678987,1,0,5,0.7864,0.283226431,0
42,13.5,32.5,29,13.70568104,0,0,2,1.211621622,0.183232618,0
72,15,150,29,27.51813826,1,0,2,0.949016393,0.469964292,0
62,5.8,27.5,29,13.70841889,1,0,4,1.957272727,0.391585007,0
57,5.3,6.3,29,10.35455168,0,0,3,0.623636364,0.13731939,0
47,6.5,27.5,29,10.37645448,1,0,1,0.623636364,0.13731939,0
62,12.5,32.5,29,16.72005476,0,0,2,0.623636364,0.13731939,1
77,15,22.5,29,44.99931554,1,1,4,0.623636364,0.13731939,0
52,9.5,18.7,29,16.8569473,1,0,1,1.211621622,0.183232618,0
42,12.5,37.5,29,12.99110199,1,0,2,1.211621622,0.183232618,0
62,12.5,32.5,29,19.28268309,1,1,3,1.211621622,0.183232618,0
32,4.3,22.5,29,23.45516769,1,0,5,1.211621622,0.183232618,0
37,4.8,42.5,29,15.50718686,0,0,3,1.958823529,0.294791037,1
67,7.5,32.5,29,23.45516769,0,0,3,1.211621622,0.183232618,0
57,12.5,27.5,29,33.57700205,1,1,7,1.211621622,0.183232618,0
37,8.5,22.5,29,10.19575633,1,0,1,1.211621622,0.183232618,0
52,3.3,13.7,29,12.91991786,0,1,4,1.958823529,0.294791037,0
62,9.5,27.5,29,16.76933607,1,0,4,1.958823529,0.294791037,0
47,15,32.5,29,13.98220397,1,1,4,1.958823529,0.294791037,1
37,6.5,22.5,29,19.30184805,1,0,3,1.958823529,0.294791037,0
42,5.3,16.3,29,25.5687885,1,0,5,0.949016393,0.469964292,0
52,15,55,29,13.78507871,1,1,5,1.211621622,0.183232618,0
52,7.5,27.5,29,17.08418891,0,1,3,1.211621622,0.183232618,0
57,11.5,27.5,29,10.17932923,0,0,4,1.211621622,0.183232618,0
42,5.8,16.3,29,12.39151266,1,0,3,1.958823529,0.294791037,0
52,8.5,27.5,29,21.83709788,1,1,7,1.211621622,0.183232618,0
37,7.5,27.5,29,11.02258727,0,0,2,1.211621622,0.183232618,0
42,11.5,27.5,29,16.08761123,1,1,4,1.211621622,0.183232618,1
57,6.5,32.5,29,24.62696783,1,0,3,1.211621622,0.183232618,0
57,8.5,18.7,29,13.92197125,0,0,3,1.958823529,0.294791037,0
42,4.3,16.3,29,8.988364134,1,1,6,1.211621622,0.183232618,0
